ward_id_15,region_15,district_15,ward_15,region_10,district_10,ward_10,parent_overlap_pct,ward_id_10
2972,ruvuma,wilaya ya madaba,matetereka,,,,,
2973,ruvuma,wilaya ya madaba,matumbi,,,,,
2974,ruvuma,wilaya ya madaba,mkongotema,,,,,
2975,ruvuma,wilaya ya madaba,mtyangimbole,,,,,
2976,ruvuma,wilaya ya madaba,wino,,,,,
2977,ruvuma,wilaya ya mbinga,amani makolo,,,,,
2978,ruvuma,wilaya ya mbinga,kambarage,,,,,
2979,ruvuma,wilaya ya mbinga,kigonsera,,,,,
2980,ruvuma,wilaya ya mbinga,kihangi mahuka,,,,,
2981,ruvuma,wilaya ya mbinga,kipapa,,,,,
2982,ruvuma,wilaya ya mbinga,kipololo,,,,,
2983,ruvuma,wilaya ya mbinga,kitumbalomo,,,,,
2984,ruvuma,wilaya ya mbinga,kitura,,,,,
2985,ruvuma,wilaya ya mbinga,langiro,,,,,
2986,ruvuma,wilaya ya mbinga,linda,,,,,
2987,ruvuma,wilaya ya mbinga,litembo,,,,,
2988,ruvuma,wilaya ya mbinga,litumbandyosi,,,,,
2989,ruvuma,wilaya ya mbinga,lukarasi,,,,,
2990,ruvuma,wilaya ya mbinga,maguu,,,,,
2991,ruvuma,wilaya ya mbinga,mapera,,,,,
2992,ruvuma,wilaya ya mbinga,matiri,,,,,
2993,ruvuma,wilaya ya mbinga,mbuji,,,,,
2994,ruvuma,wilaya ya mbinga,mhongozi,,,,,
2995,ruvuma,wilaya ya mbinga,mikalanga,,,,,
2996,ruvuma,wilaya ya mbinga,mkako,,,,,
2997,ruvuma,wilaya ya mbinga,mkumbi,,,,,
2998,ruvuma,wilaya ya mbinga,mpapa,,,,,
2999,ruvuma,wilaya ya mbinga,muungano,,,,,
3000,ruvuma,wilaya ya mbinga,namswea,,,,,
3001,ruvuma,wilaya ya mbinga,ngima,,,,,
3002,ruvuma,wilaya ya mbinga,nyoni,,,,,
3003,ruvuma,wilaya ya mbinga,ruanda,,,,,
3004,ruvuma,wilaya ya mbinga,ukata,,,,,
3005,ruvuma,wilaya ya mbinga,wukiro,,,,,
3006,ruvuma,wilaya ya namtumbo,hanga,,,,,
3007,ruvuma,wilaya ya namtumbo,kitanda,,,,,
3008,ruvuma,wilaya ya namtumbo,ligera,,,,,
3009,ruvuma,wilaya ya namtumbo,likuyuseka,,,,,
3010,ruvuma,wilaya ya namtumbo,limamu,,,,,
3011,ruvuma,wilaya ya namtumbo,lisimonji,,,,,
3012,ruvuma,wilaya ya namtumbo,litola,,,,,
3013,ruvuma,wilaya ya namtumbo,luchili,,,,,
3014,ruvuma,wilaya ya namtumbo,luegu,,,,,
3015,ruvuma,wilaya ya namtumbo,lusewa,,,,,
3016,ruvuma,wilaya ya namtumbo,magazini,,,,,
3017,ruvuma,wilaya ya namtumbo,mchomoro,,,,,
3018,ruvuma,wilaya ya namtumbo,mgombasi,,,,,
3019,ruvuma,wilaya ya namtumbo,mkongo,,,,,
3020,ruvuma,wilaya ya namtumbo,mkongo gulioni,,,,,
3021,ruvuma,wilaya ya namtumbo,mputa,,,,,
3022,ruvuma,wilaya ya namtumbo,msindo,,,,,
3023,ruvuma,wilaya ya namtumbo,msisima,,,,,
3024,ruvuma,wilaya ya namtumbo,namabengo,,,,,
3025,ruvuma,wilaya ya namtumbo,namtumbo,,,,,
3026,ruvuma,wilaya ya namtumbo,rwinga,,,,,
3027,ruvuma,wilaya ya nyasa,chiwanda,,,,,
3028,ruvuma,wilaya ya nyasa,kihagara,,,,,
3029,ruvuma,wilaya ya nyasa,kilosa,,,,,
3030,ruvuma,wilaya ya nyasa,kingerikiti,,,,,
3031,ruvuma,wilaya ya nyasa,linga,,,,,
3032,ruvuma,wilaya ya nyasa,liparamba,,,,,
3033,ruvuma,wilaya ya nyasa,lipingo,,,,,
3034,ruvuma,wilaya ya nyasa,lituhi,,,,,
3035,ruvuma,wilaya ya nyasa,liuli,,,,,
3036,ruvuma,wilaya ya nyasa,liwundi,,,,,
3037,ruvuma,wilaya ya nyasa,luhangarasi,,,,,
3038,ruvuma,wilaya ya nyasa,lumeme,,,,,
3039,ruvuma,wilaya ya nyasa,mbaha,,,,,
3040,ruvuma,wilaya ya nyasa,mbamba bay,,,,,
3041,ruvuma,wilaya ya nyasa,mipotopoto,,,,,
3042,ruvuma,wilaya ya nyasa,mpepo,,,,,
3043,ruvuma,wilaya ya nyasa,mtipwili,,,,,
3044,ruvuma,wilaya ya nyasa,ngumbo,,,,,
3045,ruvuma,wilaya ya nyasa,tingi,,,,,
3046,ruvuma,wilaya ya nyasa,upolo,,,,,
3047,ruvuma,wilaya ya songea,kilagano,,,,,
3048,ruvuma,wilaya ya songea,kizuka,,,,,
3049,ruvuma,wilaya ya songea,liganga,,,,,
3050,ruvuma,wilaya ya songea,lilahi,,,,,
3051,ruvuma,wilaya ya songea,litapwasi,,,,,
3052,ruvuma,wilaya ya songea,litisha,,,,,
3053,ruvuma,wilaya ya songea,magagura,,,,,
3054,ruvuma,wilaya ya songea,maposeni,,,,,
3055,ruvuma,wilaya ya songea,matimira,,,,,
3056,ruvuma,wilaya ya songea,mbinga mharule,,,,,
3057,ruvuma,wilaya ya songea,mpandangindo,,,,,
3058,ruvuma,wilaya ya songea,mpitimbi,,,,,
3059,ruvuma,wilaya ya songea,muhukuru,,,,,
3060,ruvuma,wilaya ya songea,ndongosi,,,,,
3061,ruvuma,wilaya ya songea,parangu,,,,,
3062,ruvuma,wilaya ya songea,peramiho,,,,,
3063,ruvuma,wilaya ya tunduru,chiwana,,,,,
3064,ruvuma,wilaya ya tunduru,jakika,,,,,
3065,ruvuma,wilaya ya tunduru,kalulu,,,,,
3066,ruvuma,wilaya ya tunduru,kidodoma,,,,,
3067,ruvuma,wilaya ya tunduru,ligoma,,,,,
3068,ruvuma,wilaya ya tunduru,ligunga,,,,,
3069,ruvuma,wilaya ya tunduru,lukumbule,,,,,
3070,ruvuma,wilaya ya tunduru,majengo,,,,,
3071,ruvuma,wilaya ya tunduru,majimaji,,,,,
3072,ruvuma,wilaya ya tunduru,marumba,,,,,
3073,ruvuma,wilaya ya tunduru,masonya,,,,,
3074,ruvuma,wilaya ya tunduru,matemanga,,,,,
3075,ruvuma,wilaya ya tunduru,mbati,,,,,
3076,ruvuma,wilaya ya tunduru,mbesa,,,,,
3077,ruvuma,wilaya ya tunduru,mchangani,,,,,
3078,ruvuma,wilaya ya tunduru,mchesi,,,,,
3079,ruvuma,wilaya ya tunduru,mchoteka,,,,,
3080,ruvuma,wilaya ya tunduru,mchuluka,,,,,
3081,ruvuma,wilaya ya tunduru,mindu,,,,,
3082,ruvuma,wilaya ya tunduru,misechela,,,,,
3083,ruvuma,wilaya ya tunduru,mlingoti magharibi,,,,,
3084,ruvuma,wilaya ya tunduru,mlingoti mashariki,,,,,
3085,ruvuma,wilaya ya tunduru,mtina,,,,,
3086,ruvuma,wilaya ya tunduru,muhuwesi,,,,,
3087,ruvuma,wilaya ya tunduru,nakapanya,,,,,
3088,ruvuma,wilaya ya tunduru,nakayaya,,,,,
3089,ruvuma,wilaya ya tunduru,nalasi magharibi,,,,,
3090,ruvuma,wilaya ya tunduru,nalasi mashariki,,,,,
3091,ruvuma,wilaya ya tunduru,namakambale,,,,,
3092,ruvuma,wilaya ya tunduru,namasakata,,,,,
3093,ruvuma,wilaya ya tunduru,namiungo,,,,,
3094,ruvuma,wilaya ya tunduru,nampungu,,,,,
3095,ruvuma,wilaya ya tunduru,namwinyu,,,,,
3096,ruvuma,wilaya ya tunduru,nandembo,,,,,
3097,ruvuma,wilaya ya tunduru,nanjoka,,,,,
3098,ruvuma,wilaya ya tunduru,ngapa,,,,,
3099,ruvuma,wilaya ya tunduru,sisi kwa sisi,,,,,
3100,ruvuma,wilaya ya tunduru,tinginya,,,,,
3101,ruvuma,wilaya ya tunduru,tuwemacho,,,,,
3102,shinyanga,manispaa ya shinyanga,chamaguha,,,,,
3103,shinyanga,manispaa ya shinyanga,chibe,,,,,
3104,shinyanga,manispaa ya shinyanga,ibadakuli,,,,,
3105,shinyanga,manispaa ya shinyanga,ibinzamata,,,,,
3106,shinyanga,manispaa ya shinyanga,kambarage,,,,,
3107,shinyanga,manispaa ya shinyanga,kitangili,,,,,
3108,shinyanga,manispaa ya shinyanga,kizumbi,,,,,
3109,shinyanga,manispaa ya shinyanga,kolandoto,,,,,
3110,shinyanga,manispaa ya shinyanga,lubaga,,,,,
3111,shinyanga,manispaa ya shinyanga,masekelo,,,,,
3112,shinyanga,manispaa ya shinyanga,mjini,,,,,
3113,shinyanga,manispaa ya shinyanga,mwamalili,,,,,
3114,shinyanga,manispaa ya shinyanga,mwawaza,,,,,
3115,shinyanga,manispaa ya shinyanga,ndala,,,,,
3116,shinyanga,manispaa ya shinyanga,ndembezi,,,,,
3117,shinyanga,manispaa ya shinyanga,ngokolo,,,,,
3118,shinyanga,manispaa ya shinyanga,old shinyanga,,,,,
3119,shinyanga,mji wa kahama,busoka,,,,,
3120,shinyanga,mji wa kahama,isagehe,,,,,
3121,shinyanga,mji wa kahama,iyenze,,,,,
3122,shinyanga,mji wa kahama,kagongwa,,,,,
3123,shinyanga,mji wa kahama,kahama mjini,,,,,
3124,shinyanga,mji wa kahama,kilago,,,,,
3125,shinyanga,mji wa kahama,kinaga,,,,,
3126,shinyanga,mji wa kahama,majengo,,,,,
3127,shinyanga,mji wa kahama,malunga,,,,,
3128,shinyanga,mji wa kahama,mhongolo,,,,,
3129,shinyanga,mji wa kahama,mhungula,,,,,
3130,shinyanga,mji wa kahama,mondo,,,,,
3131,shinyanga,mji wa kahama,mwendakulima,,,,,
3132,shinyanga,mji wa kahama,ngogwa,,,,,
3133,shinyanga,mji wa kahama,nyahanga,,,,,
3134,shinyanga,mji wa kahama,nyandekwa,,,,,
3135,shinyanga,mji wa kahama,nyasubi,,,,,
3136,shinyanga,mji wa kahama,nyihogo,,,,,
3137,shinyanga,mji wa kahama,wendele,,,,,
3138,shinyanga,mji wa kahama,zongomera,,,,,
3139,shinyanga,wilaya ya kishapu,bubiki,,,,,
3140,shinyanga,wilaya ya kishapu,bunambiyu,,,,,
3141,shinyanga,wilaya ya kishapu,busangwa,,,,,
3142,shinyanga,wilaya ya kishapu,idukulo,,,,,
3143,shinyanga,wilaya ya kishapu,itilima,,,,,
3144,shinyanga,wilaya ya kishapu,kiloleli,,,,,
3145,shinyanga,wilaya ya kishapu,kishapu,,,,,
3146,shinyanga,wilaya ya kishapu,lagana,,,,,
3147,shinyanga,wilaya ya kishapu,maganzo,,,,,
3148,shinyanga,wilaya ya kishapu,masanga,,,,,
3149,shinyanga,wilaya ya kishapu,mondo,,,,,
3150,shinyanga,wilaya ya kishapu,mwadui lohumbo,,,,,
3151,shinyanga,wilaya ya kishapu,mwakipoya,,,,,
3152,shinyanga,wilaya ya kishapu,mwamalasa,,,,,
3153,shinyanga,wilaya ya kishapu,mwamasehele,,,,,
3154,shinyanga,wilaya ya kishapu,mwameja,,,,,
3155,shinyanga,wilaya ya kishapu,mwatanga,,,,,
3156,shinyanga,wilaya ya kishapu,ngofila,,,,,
3157,shinyanga,wilaya ya kishapu,seke bugoro,,,,,
3158,shinyanga,wilaya ya kishapu,shagihilu,,,,,
3159,shinyanga,wilaya ya kishapu,somagedi,,,,,
3160,shinyanga,wilaya ya kishapu,songwa,,,,,
3161,shinyanga,wilaya ya kishapu,talaga,,,,,
3162,shinyanga,wilaya ya kishapu,uchunga,,,,,
3163,shinyanga,wilaya ya kishapu,ukenyenge,,,,,
3164,shinyanga,wilaya ya msalala,bugarama,,,,,
3165,shinyanga,wilaya ya msalala,bulige,,,,,
3166,shinyanga,wilaya ya msalala,bulyanhulu,,,,,
3167,shinyanga,wilaya ya msalala,busangi,,,,,
3168,shinyanga,wilaya ya msalala,chella,,,,,
3169,shinyanga,wilaya ya msalala,ikinda,,,,,
3170,shinyanga,wilaya ya msalala,isaka,,,,,
3171,shinyanga,wilaya ya msalala,jana,,,,,
3172,shinyanga,wilaya ya msalala,kashishi,,,,,
3173,shinyanga,wilaya ya msalala,lunguya,,,,,
3174,shinyanga,wilaya ya msalala,mega,,,,,
3175,shinyanga,wilaya ya msalala,mwakata,,,,,
3176,shinyanga,wilaya ya msalala,mwalugulu,,,,,
3177,shinyanga,wilaya ya msalala,mwanase,,,,,
3178,shinyanga,wilaya ya msalala,ngaya,,,,,
3179,shinyanga,wilaya ya msalala,ntobo,,,,,
3180,shinyanga,wilaya ya msalala,segese,,,,,
3181,shinyanga,wilaya ya msalala,shiilela,,,,,
3182,shinyanga,wilaya ya shinyanga,bukene,,,,,
3183,shinyanga,wilaya ya shinyanga,didia,,,,,
3184,shinyanga,wilaya ya shinyanga,ilola,,,,,
3185,shinyanga,wilaya ya shinyanga,imesela,,,,,
3186,shinyanga,wilaya ya shinyanga,iselamagazi,,,,,
3187,shinyanga,wilaya ya shinyanga,itwangi,,,,,
3188,shinyanga,wilaya ya shinyanga,lyabukande,,,,,
3189,shinyanga,wilaya ya shinyanga,lyabusalu,,,,,
3190,shinyanga,wilaya ya shinyanga,lyamidati,,,,,
3191,shinyanga,wilaya ya shinyanga,masengwa,,,,,
3192,shinyanga,wilaya ya shinyanga,mwakitolyo,,,,,
3193,shinyanga,wilaya ya shinyanga,mwalukwa,,,,,
3194,shinyanga,wilaya ya shinyanga,mwamala,,,,,
3195,shinyanga,wilaya ya shinyanga,mwantini,,,,,
3196,shinyanga,wilaya ya shinyanga,mwenge,,,,,
3197,shinyanga,wilaya ya shinyanga,nsalala,,,,,
3198,shinyanga,wilaya ya shinyanga,nyamalogo,,,,,
3199,shinyanga,wilaya ya shinyanga,nyida,,,,,
3200,shinyanga,wilaya ya shinyanga,pandagichiza,,,,,
3201,shinyanga,wilaya ya shinyanga,puni,,,,,
3202,shinyanga,wilaya ya shinyanga,salawe,,,,,
3203,shinyanga,wilaya ya shinyanga,samuye,,,,,
3204,shinyanga,wilaya ya shinyanga,solwa,,,,,
3205,shinyanga,wilaya ya shinyanga,tinde,,,,,
3206,shinyanga,wilaya ya shinyanga,usanda,,,,,
3207,shinyanga,wilaya ya shinyanga,usule,,,,,
3208,shinyanga,wilaya ya ushetu,bukomela,,,,,
3209,shinyanga,wilaya ya ushetu,bulungwa,,,,,
3210,shinyanga,wilaya ya ushetu,chambo,,,,,
3211,shinyanga,wilaya ya ushetu,chona,,,,,
3212,shinyanga,wilaya ya ushetu,idahina,,,,,
3213,shinyanga,wilaya ya ushetu,igunda,,,,,
3214,shinyanga,wilaya ya ushetu,igwamanoni,,,,,
3215,shinyanga,wilaya ya ushetu,kinamapula,,,,,
3216,shinyanga,wilaya ya ushetu,kisuke,,,,,
3217,shinyanga,wilaya ya ushetu,mapamba,,,,,
3218,shinyanga,wilaya ya ushetu,mpunze,,,,,
3219,shinyanga,wilaya ya ushetu,nyamilangano,,,,,
3220,shinyanga,wilaya ya ushetu,nyankende,,,,,
3221,shinyanga,wilaya ya ushetu,sabasabini,,,,,
3222,shinyanga,wilaya ya ushetu,ubagwe,,,,,
3223,shinyanga,wilaya ya ushetu,ukune,,,,,
3224,shinyanga,wilaya ya ushetu,ulewe,,,,,
3225,shinyanga,wilaya ya ushetu,ulowa,,,,,
3226,shinyanga,wilaya ya ushetu,ushetu,,,,,
3227,shinyanga,wilaya ya ushetu,uyogo,,,,,
3228,simiyu,mji wa bariadi,bariadi,,,,,
3229,simiyu,mji wa bariadi,bunamhala,,,,,
3230,simiyu,mji wa bariadi,guduwi,,,,,
3231,simiyu,mji wa bariadi,isanga,,,,,
3232,simiyu,mji wa bariadi,malambo,,,,,
3233,simiyu,mji wa bariadi,mhango,,,,,
3234,simiyu,mji wa bariadi,nyakabindi,,,,,
3235,simiyu,mji wa bariadi,nyangokolwa,,,,,
3236,simiyu,mji wa bariadi,sima,,,,,
3237,simiyu,mji wa bariadi,somanda,,,,,
3238,simiyu,wilaya ya bariadi,banemhi,,,,,
3239,simiyu,wilaya ya bariadi,dutwa,,,,,
3240,simiyu,wilaya ya bariadi,gambosi,,,,,
3241,simiyu,wilaya ya bariadi,gibishi,,,,,
3242,simiyu,wilaya ya bariadi,gilya,,,,,
3243,simiyu,wilaya ya bariadi,ihusi,,,,,
3244,simiyu,wilaya ya bariadi,ikungulyabashashi,,,,,
3245,simiyu,wilaya ya bariadi,itubukilo,,,,,
3246,simiyu,wilaya ya bariadi,kasoli,,,,,
3247,simiyu,wilaya ya bariadi,kilalo,,,,,
3248,simiyu,wilaya ya bariadi,masewa,,,,,
3249,simiyu,wilaya ya bariadi,matongo,,,,,
3250,simiyu,wilaya ya bariadi,mwadobana,,,,,
3251,simiyu,wilaya ya bariadi,mwasubuya,,,,,
3252,simiyu,wilaya ya bariadi,mwaubingi,,,,,
3253,simiyu,wilaya ya bariadi,mwaumatondo,,,,,
3254,simiyu,wilaya ya bariadi,ngulyati,,,,,
3255,simiyu,wilaya ya bariadi,nkindwabiye,,,,,
3256,simiyu,wilaya ya bariadi,nkololo,,,,,
3257,simiyu,wilaya ya bariadi,sakwe,,,,,
3258,simiyu,wilaya ya bariadi,sapiwi,,,,,
3259,simiyu,wilaya ya busega,badugu,,,,,
3260,simiyu,wilaya ya busega,igalukilo,,,,,
3261,simiyu,wilaya ya busega,imalamate,,,,,
3262,simiyu,wilaya ya busega,kabita,,,,,
3263,simiyu,wilaya ya busega,kalemela,,,,,
3264,simiyu,wilaya ya busega,kiloleli,,,,,
3265,simiyu,wilaya ya busega,lamadi,,,,,
3266,simiyu,wilaya ya busega,lutubiga,,,,,
3267,simiyu,wilaya ya busega,malili,,,,,
3268,simiyu,wilaya ya busega,mkula,,,,,
3269,simiyu,wilaya ya busega,mwamanyili,,,,,
3270,simiyu,wilaya ya busega,ngassamo,,,,,
3271,simiyu,wilaya ya busega,nyaluhande,,,,,
3272,simiyu,wilaya ya busega,nyashimo,,,,,
3273,simiyu,wilaya ya busega,shigala,,,,,
3274,simiyu,wilaya ya itilima,budalabujiga,,,,,
3275,simiyu,wilaya ya itilima,bumera,,,,,
3276,simiyu,wilaya ya itilima,chinamili,,,,,
3277,simiyu,wilaya ya itilima,ikindilo,,,,,
3278,simiyu,wilaya ya itilima,kinangweli,,,,,
3279,simiyu,wilaya ya itilima,lagangabilili,,,,,
3280,simiyu,wilaya ya itilima,luguru,,,,,
3281,simiyu,wilaya ya itilima,mbita,,,,,
3282,simiyu,wilaya ya itilima,mhunze,,,,,
3283,simiyu,wilaya ya itilima,migato,,,,,
3284,simiyu,wilaya ya itilima,mwalushu,,,,,
3285,simiyu,wilaya ya itilima,mwamapalala,,,,,
3286,simiyu,wilaya ya itilima,mwamtani,,,,,
3287,simiyu,wilaya ya itilima,mwaswale,,,,,
3288,simiyu,wilaya ya itilima,ndolelezi,,,,,
3289,simiyu,wilaya ya itilima,nhobora,,,,,
3290,simiyu,wilaya ya itilima,nkoma,,,,,
3291,simiyu,wilaya ya itilima,nkuyu,,,,,
3292,simiyu,wilaya ya itilima,nyamalapa,,,,,
3293,simiyu,wilaya ya itilima,sagata,,,,,
3294,simiyu,wilaya ya itilima,sawida,,,,,
3295,simiyu,wilaya ya itilima,zagayu,,,,,
3296,simiyu,wilaya ya maswa,badi,,,,,
3297,simiyu,wilaya ya maswa,binza,,,,,
3298,simiyu,wilaya ya maswa,buchambi,,,,,
3299,simiyu,wilaya ya maswa,budekwa,,,,,
3300,simiyu,wilaya ya maswa,bugarama,,,,,
3301,simiyu,wilaya ya maswa,busangi,,,,,
3302,simiyu,wilaya ya maswa,busilili,,,,,
3303,simiyu,wilaya ya maswa,dakama,,,,,
3304,simiyu,wilaya ya maswa,ipililo,,,,,
3305,simiyu,wilaya ya maswa,isanga,,,,,
3306,simiyu,wilaya ya maswa,jija,,,,,
3307,simiyu,wilaya ya maswa,kadoto,,,,,
3308,simiyu,wilaya ya maswa,kulimi,,,,,
3309,simiyu,wilaya ya maswa,lalago,,,,,
3310,simiyu,wilaya ya maswa,malampaka,,,,,
3311,simiyu,wilaya ya maswa,masela,,,,,
3312,simiyu,wilaya ya maswa,mataba,,,,,
3313,simiyu,wilaya ya maswa,mbaragane,,,,,
3314,simiyu,wilaya ya maswa,mpindo,,,,,
3315,simiyu,wilaya ya maswa,mwabaratulu,,,,,
3316,simiyu,wilaya ya maswa,mwabayanda,,,,,
3317,simiyu,wilaya ya maswa,mwamanenge,,,,,
3318,simiyu,wilaya ya maswa,mwamashimba,,,,,
3319,simiyu,wilaya ya maswa,mwanghonoli,,,,,
3321,simiyu,wilaya ya maswa,nguliguli,,,,,
3320,simiyu,wilaya ya maswa,ngwigwa,,,,,
3322,simiyu,wilaya ya maswa,nyabubinza,,,,,
3323,simiyu,wilaya ya maswa,nyalikungu,,,,,
3324,simiyu,wilaya ya maswa,sangamwalugesha,,,,,
3325,simiyu,wilaya ya maswa,senani,,,,,
3326,simiyu,wilaya ya maswa,sengwa,,,,,
3327,simiyu,wilaya ya maswa,shanwa,,,,,
3328,simiyu,wilaya ya maswa,shishiyu,,,,,
3329,simiyu,wilaya ya maswa,sola,,,,,
3330,simiyu,wilaya ya maswa,sukuma,,,,,
3331,simiyu,wilaya ya maswa,zanzui,,,,,
3332,simiyu,wilaya ya meatu,bukundi,,,,,
3333,simiyu,wilaya ya meatu,imalaseko,,,,,
3334,simiyu,wilaya ya meatu,isengwa,,,,,
3335,simiyu,wilaya ya meatu,itinje,,,,,
3336,simiyu,wilaya ya meatu,kabondo,,,,,
3337,simiyu,wilaya ya meatu,kimali,,,,,
3338,simiyu,wilaya ya meatu,kisesa,,,,,
3339,simiyu,wilaya ya meatu,lingeka,,,,,
3340,simiyu,wilaya ya meatu,lubiga,,,,,
3341,simiyu,wilaya ya meatu,mbugayabanhya,,,,,
3342,simiyu,wilaya ya meatu,mbushi,,,,,
3343,simiyu,wilaya ya meatu,mwabuma,,,,,
3344,simiyu,wilaya ya meatu,mwabusalu,,,,,
3345,simiyu,wilaya ya meatu,mwabuzo,,,,,
3346,simiyu,wilaya ya meatu,mwakisandu,,,,,
3347,simiyu,wilaya ya meatu,mwamalole,,,,,
3348,simiyu,wilaya ya meatu,mwamanimba,,,,,
3349,simiyu,wilaya ya meatu,mwamanongu,,,,,
3350,simiyu,wilaya ya meatu,mwamishali,,,,,
3351,simiyu,wilaya ya meatu,mwandoya,,,,,
3352,simiyu,wilaya ya meatu,mwangudo,,,,,
3353,simiyu,wilaya ya meatu,mwanhuzi,,,,,
3354,simiyu,wilaya ya meatu,mwanjolo,,,,,
3355,simiyu,wilaya ya meatu,mwanyahina,,,,,
3356,simiyu,wilaya ya meatu,mwasengela,,,,,
3357,simiyu,wilaya ya meatu,nghoboko,,,,,
3358,simiyu,wilaya ya meatu,nkoma,,,,,
3359,simiyu,wilaya ya meatu,sakasaka,,,,,
3360,simiyu,wilaya ya meatu,tindabuligi,,,,,
3361,singida,manispaa ya singida,ipembe,,,,,
3362,singida,manispaa ya singida,kindai,,,,,
3363,singida,manispaa ya singida,kisaki,,,,,
3364,singida,manispaa ya singida,majengo,,,,,
3365,singida,manispaa ya singida,mandewa,,,,,
3366,singida,manispaa ya singida,minga,,,,,
3367,singida,manispaa ya singida,misuna,,,,,
3368,singida,manispaa ya singida,mitunduruni,,,,,
3369,singida,manispaa ya singida,mtamaa,,,,,
3370,singida,manispaa ya singida,mtipa,,,,,
3371,singida,manispaa ya singida,mughanga,,,,,
3372,singida,manispaa ya singida,mungumaji,,,,,
3373,singida,manispaa ya singida,mwankoko,,,,,
3374,singida,manispaa ya singida,uhamaka,,,,,
3375,singida,manispaa ya singida,unyambwa,,,,,
3376,singida,manispaa ya singida,unyamikumbi,,,,,
3377,singida,manispaa ya singida,unyianga,,,,,
3378,singida,manispaa ya singida,utemini,,,,,
3379,singida,wilaya ya ikungi,dungunyi,,,,,
3380,singida,wilaya ya ikungi,ighombwe,,,,,
3381,singida,wilaya ya ikungi,iglansoni,,,,,
3382,singida,wilaya ya ikungi,ihanja,,,,,
3383,singida,wilaya ya ikungi,ikungi,,,,,
3384,singida,wilaya ya ikungi,irisya,,,,,
3385,singida,wilaya ya ikungi,iseke,,,,,
3386,singida,wilaya ya ikungi,issuna,,,,,
3387,singida,wilaya ya ikungi,iyumbu,,,,,
3388,singida,wilaya ya ikungi,kikio,,,,,
3389,singida,wilaya ya ikungi,kituntu,,,,,
3390,singida,wilaya ya ikungi,lighwa,,,,,
3391,singida,wilaya ya ikungi,makilawa,,,,,
3392,singida,wilaya ya ikungi,makiungu,,,,,
3393,singida,wilaya ya ikungi,mangonyi,,,,,
3394,singida,wilaya ya ikungi,mgungira,,,,,
3395,singida,wilaya ya ikungi,minyughe,,,,,
3396,singida,wilaya ya ikungi,misughaa,,,,,
3397,singida,wilaya ya ikungi,mkiwa,,,,,
3398,singida,wilaya ya ikungi,mtunduru,,,,,
3399,singida,wilaya ya ikungi,muhintiri,,,,,
3400,singida,wilaya ya ikungi,mungaa,,,,,
3401,singida,wilaya ya ikungi,mwaru,,,,,
3402,singida,wilaya ya ikungi,ntuntu,,,,,
3403,singida,wilaya ya ikungi,puma,,,,,
3404,singida,wilaya ya ikungi,sepuka,,,,,
3405,singida,wilaya ya ikungi,siuyu,,,,,
3406,singida,wilaya ya ikungi,unyahati,,,,,
3407,singida,wilaya ya iramba,kaselya,,,,,
3408,singida,wilaya ya iramba,kidaru,,,,,
3409,singida,wilaya ya iramba,kinampanda,,,,,
3410,singida,wilaya ya iramba,kiomboi,,,,,
3411,singida,wilaya ya iramba,kisiriri,,,,,
3412,singida,wilaya ya iramba,kyengege,,,,,
3413,singida,wilaya ya iramba,maluga,,,,,
3414,singida,wilaya ya iramba,mbelekese,,,,,
3415,singida,wilaya ya iramba,mgongo,,,,,
3416,singida,wilaya ya iramba,mtekente,,,,,
3417,singida,wilaya ya iramba,mtoa,,,,,
3418,singida,wilaya ya iramba,mukulu,,,,,
3419,singida,wilaya ya iramba,ndago,,,,,
3420,singida,wilaya ya iramba,ndulungu,,,,,
3421,singida,wilaya ya iramba,ntwike,,,,,
3422,singida,wilaya ya iramba,old kiomboi,,,,,
3423,singida,wilaya ya iramba,shelui,,,,,
3424,singida,wilaya ya iramba,tulya,,,,,
3425,singida,wilaya ya iramba,ulemo,,,,,
3426,singida,wilaya ya iramba,urughu,,,,,
3427,singida,wilaya ya manyoni,aghondi,,,,,
3428,singida,wilaya ya manyoni,chikola,,,,,
3429,singida,wilaya ya manyoni,chikuyu,,,,,
3430,singida,wilaya ya manyoni,heka azimio,,,,,
3431,singida,wilaya ya manyoni,idodyandole,,,,,
3432,singida,wilaya ya manyoni,ipande,,,,,
3433,singida,wilaya ya manyoni,isseke,,,,,
3434,singida,wilaya ya manyoni,itigi,,,,,
3435,singida,wilaya ya manyoni,itigimajengo,,,,,
3436,singida,wilaya ya manyoni,kalangali,,,,,
3437,singida,wilaya ya manyoni,kintinku,,,,,
3438,singida,wilaya ya manyoni,kitaraka,,,,,
3439,singida,wilaya ya manyoni,majiri,,,,,
3440,singida,wilaya ya manyoni,makanda,,,,,
3441,singida,wilaya ya manyoni,makuru,,,,,
3442,singida,wilaya ya manyoni,makutupora,,,,,
3443,singida,wilaya ya manyoni,manyoni mjini,,,,,
3444,singida,wilaya ya manyoni,maweni,,,,,
3445,singida,wilaya ya manyoni,mgandu,,,,,
3446,singida,wilaya ya manyoni,mitundu,,,,,
3447,singida,wilaya ya manyoni,mkwese,,,,,
3448,singida,wilaya ya manyoni,muhalala,,,,,
3449,singida,wilaya ya manyoni,mwamagembe,,,,,
3450,singida,wilaya ya manyoni,nkonko,,,,,
3451,singida,wilaya ya manyoni,rungwa,,,,,
3452,singida,wilaya ya manyoni,sanjaranda,,,,,
3453,singida,wilaya ya manyoni,sanza,,,,,
