hh1,hh2,b04_district,strate,b05_region,b06_departemen,b07_souspref,b08_commune,b09_zd,b10_nomvillag,b11_quartcpt,milieu,pop_density
386,8,3,san-pedro,san-pedro,san-pedro,san-pedro,non communal,60090,GOREKE,GOREKE,Rural,233.7944593386953
377,11,3,san-pedro,san-pedro,san-pedro,grand-bereby,non communal,6018,NEONNIE,NEONNIE,Rural,233.7944593386953
383,4,3,san-pedro,san-pedro,san-pedro,san-pedro,communal,1200,SAN PEDRO,SOLEIL,Urbain,233.7944593386953
388,9,3,san-pedro,san-pedro,san-pedro,san-pedro,non communal,60230,DJIRO GNEPAHIO,SOUKOURANI,Rural,233.7944593386953
387,4,3,san-pedro,san-pedro,san-pedro,san-pedro,communal,60220,DJIRO NEPAHIO,KIMANDOUGOU,Rural,233.7944593386953
387,3,3,san-pedro,san-pedro,san-pedro,san-pedro,communal,60220,DJIROGNEPAHIO,KIMANDOUGOU,Rural,233.7944593386953
386,11,3,san-pedro,san-pedro,san-pedro,san-pedro,non communal,60090,GOREKE,LOBI,Rural,233.7944593386953
386,9,3,san-pedro,san-pedro,san-pedro,san-pedro,non communal,60090,GOREKE,GOREKE,Rural,233.7944593386953
386,7,3,san-pedro,san-pedro,san-pedro,san-pedro,non communal,60090,GOREKE,KROUMEN,Rural,233.7944593386953
386,4,3,san-pedro,san-pedro,san-pedro,san-pedro,non communal,60090,GOREKE,MOSSI,Rural,233.7944593386953
386,2,3,san-pedro,san-pedro,san-pedro,san-pedro,non communal,60090,GOREKE,KROUMIN,Rural,233.7944593386953
385,11,3,san-pedro,san-pedro,san-pedro,san-pedro,communal,900,SAN PEDRO,BADOT,Urbain,233.7944593386953
385,8,3,san-pedro,san-pedro,san-pedro,san-pedro,communal,900,BADOT,BADOT,Urbain,233.7944593386953
367,1,3,san-pedro,san-pedro,san-pedro,doba,non communal,60530,GLIGBEUADJI,DERRIERE POND,Rural,233.7944593386953
385,4,3,san-pedro,san-pedro,san-pedro,san-pedro,communal,900,SAN PEDRO,BADOT,Urbain,233.7944593386953
390,7,3,san-pedro,san-pedro,san-pedro,san-pedro,non communal,60770,WATTE,BELEM 2,Rural,233.7944593386953
372,4,3,san-pedro,san-pedro,san-pedro,gabiadji,non communal,60090,BRAZZAYILLE,DIOULAKRO,Rural,233.7944593386953
384,7,3,san-pedro,san-pedro,san-pedro,san-pedro,communal,1440,SAN PEDRO,THANRY OU CMA,Urbain,233.7944593386953
383,12,3,san-pedro,san-pedro,san-pedro,san-pedro,non communal,1200,SAN PEDRO,SOLEI,Urbain,233.7944593386953
379,3,3,san-pedro,san-pedro,san-pedro,grand-bereby,communal,60980,ADJAMENE,ADJAMENE,Rural,233.7944593386953
353,2,14,gontougo,gontougo,sandegue,dimandougou,non communal,60030,DIEZUE,DIEZUE,Rural,30.55364238410596
353,12,14,gontougo,gontougo,sandegue,sandegue,non communal,60030,DIMANDOUGOU,YANGBESSO,Rural,30.55364238410596
353,5,14,gontougo,gontougo,sandegue,dimandougou,non communal,60030,DIEZUE,DIEZUE,Rural,30.55364238410596
354,7,14,gontougo,gontougo,sandegue,sandegue,communal,40040,SANDEGUE,,Urbain,30.55364238410596
353,6,14,gontougo,gontougo,sandegue,sandegue,non communal,60030,DIEZUE,DIEZUE,Rural,30.55364238410596
353,7,14,gontougo,gontougo,sandegue,dimandougou,non communal,60030,DIEZUE,DIEZUE,Rural,30.55364238410596
353,3,14,gontougo,gontougo,sandegue,dimandougou,non communal,60030,DIEZUE,DIEZUE,Rural,30.55364238410596
354,11,14,gontougo,gontougo,sandegue,sandegue,communal,40040,SANGEGUE,CAMP FONCTIONNAIRE,Urbain,30.55364238410596
354,2,14,gontougo,gontougo,sandegue,sandegue,communal,40040,SANDEGUE,CAMP FONCTIONNAIRE,Urbain,30.55364238410596
355,11,14,gontougo,gontougo,sandegue,yorobodi,non communal,60010,SANLO,DABILADOUGOU,Rural,30.55364238410596
355,10,14,gontougo,gontougo,sandegue,yorobodi,non communal,60010,CPT-DABILADOUGOU,DABILADOUGOU,Rural,30.55364238410596
354,10,14,gontougo,gontougo,sandegue,sandegue,communal,40040,SANDEGUE,CAMP FONCTIONNAIRE,Urbain,30.55364238410596
354,5,14,gontougo,gontougo,sandegue,sandegue,communal,40040,SANDEGUE,,Urbain,30.55364238410596
355,5,14,gontougo,gontougo,sandegue,yorobodi,non communal,60010,SANLO,LEREMO,Rural,30.55364238410596
355,3,14,gontougo,gontougo,sandegue,yorobodi,non communal,60010,SANLO,SANLO,Rural,30.55364238410596
353,10,14,gontougo,gontougo,sandegue,dimandougou,non communal,60030,DIMANDOUGOU,DIEZUE,Rural,30.55364238410596
354,12,14,gontougo,gontougo,sandegue,sandegue,communal,40040,SANDEGUE,CAMP FONCTIONNAIRE,Urbain,30.55364238410596
354,1,14,gontougo,gontougo,sandegue,sandegue,communal,40040,SANDEGUE,CAMP FONCTIONNAIRE,Urbain,30.55364238410596
355,4,14,gontougo,gontougo,sandegue,yorobodi,non communal,60010,SANLO,SANLO,Rural,30.55364238410596
354,6,14,gontougo,gontougo,sandegue,sandegue,communal,40040,SANDEGUE,,Urbain,30.55364238410596
353,9,14,gontougo,gontougo,sandegue,sandegue,non communal,60030,DIMANDOUGOU,DIEZUE,Rural,30.55364238410596
354,4,14,gontougo,gontougo,sandegue,sandegue,communal,40040,SANDEGUE,CAMP FONCTIONNAIRE,Urbain,30.55364238410596
353,11,14,gontougo,gontougo,sandegue,sandegue,non communal,60030,DIMANDOUGOU,YANGBESSO,Rural,30.55364238410596
354,8,14,gontougo,gontougo,sandegue,sandegue,communal,40040,SANDEGUE,CAM FONCTIONNAIRE,Urbain,30.55364238410596
355,9,14,gontougo,gontougo,sandegue,yorobodi,non communal,60010,SANLO,SANLO,Rural,30.55364238410596
354,9,14,gontougo,gontougo,sandegue,sandegue,communal,40040,SANDEGUE,CAMP FONCTIONNAIRE,Urbain,30.55364238410596
353,8,14,gontougo,gontougo,sandegue,dimandougou,non communal,60030,DIEZUE,DIEZUE,Rural,30.55364238410596
353,1,14,gontougo,gontougo,sandegue,dimandougou,non communal,60030,DIEZUE,DIEZUE,Rural,30.55364238410596
355,2,14,gontougo,gontougo,sandegue,yorobodi,non communal,60010,SANLO,SANLO,Rural,30.55364238410596
355,6,14,gontougo,gontougo,sandegue,yorobodi,non communal,60010,SANLO,KOUNOUBO,Rural,30.55364238410596
355,8,14,gontougo,gontougo,sandegue,yorobodi,non communal,60010,SANLO,SANLO,Rural,30.55364238410596
355,12,14,gontougo,gontougo,sandegue,yorobodi,non communal,60010,KOBENANKRO,KOBENANKRO,Rural,30.55364238410596
355,7,14,gontougo,gontougo,sandegue,yorobodi,non communal,60010,SANLO,SANLO,Rural,30.55364238410596
355,1,14,gontougo,gontougo,sandegue,yorobodi,non communal,60010,SANLO,SANLO,Rural,30.55364238410596
353,4,14,gontougo,gontougo,sandegue,dimandougou,non communal,60030,DIEZUE,DIEZUE,Rural,30.55364238410596
354,3,14,gontougo,gontougo,sandegue,sandegue,communal,40040,SANDEGUE,CAMP FONCTIONNAIRE,Urbain,30.55364238410596
850,3,3,gbokle,gbokle,sassandra,sassandra,communal,80,SASSANDRA,KISSIE KIKIE,Urbain,83.58912037037037
851,11,3,gbokle,gbokle,sassandra,sassandra,non communal,60040,,PAULY BROUSSE,Rural,83.58912037037037
833,1,3,gbokle,gbokle,sassandra,dakpadou,non communal,60090,NIAPIDOU,,Rural,83.58912037037037
847,7,3,gbokle,gbokle,sassandra,sago,non communal,60660,GNAGO2,GNAGO2,Rural,83.58912037037037
847,10,3,gbokle,gbokle,sassandra,sago,non communal,60660,GNAGO 2,,Rural,83.58912037037037
838,2,3,gbokle,gbokle,sassandra,lobakuya,non communal,60030,SAHOUA,BAKWE,Rural,83.58912037037037
852,11,3,gbokle,gbokle,sassandra,sassandra,non communal,60450,DAGBEGO 2,,Rural,83.58912037037037
852,9,3,gbokle,gbokle,sassandra,sassandra,non communal,60450,DAGBEGO 2,,Rural,83.58912037037037
851,7,3,gbokle,gbokle,sassandra,sassandra,non communal,60040,PAUL BROUSSE,PAULY BROUSSE,Rural,83.58912037037037
851,5,3,gbokle,gbokle,sassandra,sassandra,non communal,60040,PAULY BROUSSE,PAULY BROUSSE,Rural,83.58912037037037
850,12,3,gbokle,gbokle,sassandra,sassandra,communal,80,,KISSIE KEKE,Urbain,83.58912037037037
850,4,3,gbokle,gbokle,sassandra,sassandra,communal,80,SASSANDRA,KISSIE KIKIE,Urbain,83.58912037037037
836,3,3,gbokle,gbokle,sassandra,grihiri,non communal,40010,GRIHIRI,,Urbain,83.58912037037037
849,10,3,gbokle,gbokle,sassandra,sassandra,communal,230,,GUERE,Urbain,83.58912037037037
838,11,3,gbokle,gbokle,sassandra,lobakuya,non communal,60030,SAHOUA,BAKWE,Rural,83.58912037037037
849,5,3,gbokle,gbokle,sassandra,sassandra,communal,230,SASSANDRA,GUERE,Urbain,83.58912037037037
849,2,3,gbokle,gbokle,sassandra,sassandra,communal,230,SASSANDRA,GUERE,Urbain,83.58912037037037
848,9,3,gbokle,gbokle,sassandra,sassandra,communal,180,,ALLADJAN,Urbain,83.58912037037037
840,7,3,gbokle,gbokle,sassandra,lobakuya,non communal,60240,LIBREVILLE,LIBREVILLE,Rural,83.58912037037037
847,12,3,gbokle,gbokle,sassandra,sago,non communal,60660,GNAGO 2,,Rural,83.58912037037037
847,9,3,gbokle,gbokle,sassandra,sago,non communal,60660,GNAGO 2,,Rural,83.58912037037037
834,7,3,gbokle,gbokle,sassandra,dakpadou,non communal,60380,KOKOLOKPOZO,DIOULABOUGOU,Rural,83.58912037037037
847,1,3,gbokle,gbokle,sassandra,sago,non communal,60660,GNAGO 2,,Rural,83.58912037037037
846,9,3,gbokle,gbokle,sassandra,sago,non communal,60600,GNAGO1,GNAGO1,Rural,83.58912037037037
846,1,3,gbokle,gbokle,sassandra,sago,non communal,60600,GNAGO 1,,Rural,83.58912037037037
833,7,3,gbokle,gbokle,sassandra,dakpadou,non communal,60090,NIAPIDOU,SOKOURA,Rural,83.58912037037037
845,10,3,gbokle,gbokle,sassandra,sago,non communal,60430,ADEBEM,ADEBEM,Rural,83.58912037037037
833,4,3,gbokle,gbokle,sassandra,dakpadou,non communal,833,NIAPIDOU,,Rural,83.58912037037037
844,7,3,gbokle,gbokle,sassandra,sago,non communal,60300,GNEGROUBOUE,,Rural,83.58912037037037
844,6,3,gbokle,gbokle,sassandra,sago,non communal,60300,GNEGROUBOUE,,Rural,83.58912037037037
844,3,3,gbokle,gbokle,sassandra,sago,non communal,60300,GNEBROUGOUE,GNEBROUGOUE,Rural,83.58912037037037
843,12,3,gbokle,gbokle,sassandra,medon,non communal,60090,GALOUBRE,GROUSSY,Rural,83.58912037037037
848,12,3,gbokle,gbokle,sassandra,sassandra,communal,180,,ALADJAN,Urbain,83.58912037037037
842,10,3,gbokle,gbokle,sassandra,lobakuya,non communal,60610,BOLOKUYA,N'ZUEKRO,Rural,83.58912037037037
842,6,3,gbokle,gbokle,sassandra,lobakuya,non communal,60610,BOLOKUYA,LAMBERT KRO,Rural,83.58912037037037
843,9,3,gbokle,gbokle,sassandra,medon,non communal,60090,GALOUBRE,GROUSSY,Rural,83.58912037037037
841,11,3,gbokle,gbokle,sassandra,lobakuya,non communal,60320,SIALOUKRO,,Rural,83.58912037037037
834,3,3,gbokle,gbokle,sassandra,dakpadou,non communal,60380,KOKOLOKPOZO,,Rural,83.58912037037037
840,12,3,gbokle,gbokle,sassandra,lobakuya,non communal,60240,LIBREVILLE,LIBREVILLE,Rural,83.58912037037037
840,11,3,gbokle,gbokle,sassandra,lobakuya,non communal,60240,LIBREVILLE,LIBREVILLE,Rural,83.58912037037037
839,10,3,gbokle,gbokle,sassandra,lobakuya,non communal,60140,SAHOUA,KOUAMENANKRO,Rural,83.58912037037037
839,4,3,gbokle,gbokle,sassandra,lobakuya,non communal,60140,SAHOUA,KOUAMENANKRO,Rural,83.58912037037037
838,12,3,gbokle,gbokle,sassandra,lobakuya,non communal,60030,SAHOUA,BAKWE,Rural,83.58912037037037
838,10,3,gbokle,gbokle,sassandra,lobakuya,non communal,60030,SAHOUA,BAKWE,Rural,83.58912037037037
838,9,3,gbokle,gbokle,sassandra,lobakuya,non communal,60030,SAHOUA,BAKWE,Rural,83.58912037037037
838,8,3,gbokle,gbokle,sassandra,lobakuya,non communal,60030,SAHOUA,,Rural,83.58912037037037
838,7,3,gbokle,gbokle,sassandra,lobakuya,non communal,60030,SAHOUA,BAKWE,Rural,83.58912037037037
837,3,3,gbokle,gbokle,sassandra,grihiri,non communal,40060,GRIHIRI,,Urbain,83.58912037037037
836,12,3,gbokle,gbokle,sassandra,grihiri,non communal,40010,GRIHIRI,GRIHIRI,Urbain,83.58912037037037
836,11,3,gbokle,gbokle,sassandra,grihiri,non communal,40010,GRIHIRI,GRIHIRI,Urbain,83.58912037037037
836,5,3,gbokle,gbokle,sassandra,grihiri,non communal,40010,GRIHIRI,,Urbain,83.58912037037037
836,2,3,gbokle,gbokle,sassandra,grihiri,non communal,40010,GRIHIRI,,Urbain,83.58912037037037
835,10,3,gbokle,gbokle,sassandra,dakpadou,non communal,60425,SAFA MANOIS,SAFA MANOIS,Rural,83.58912037037037
852,2,3,gbokle,gbokle,sassandra,sassandra,non communal,60450,DAGBEGO1,DAGBEGO1,Rural,83.58912037037037
833,9,3,gbokle,gbokle,sassandra,dakpadou,non communal,60090,NIAPIDOU,NIAPIDOU,Rural,83.58912037037037
833,6,3,gbokle,gbokle,sassandra,dakpadou,non communal,60090,NIAPIDOU,SOKOURA,Rural,83.58912037037037
833,5,3,gbokle,gbokle,sassandra,dakpadou,non communal,60090,NIAPIDOU,SOKOURA,Rural,83.58912037037037
845,6,3,gbokle,gbokle,sassandra,sago,non communal,60430,ADEBEM,,Rural,83.58912037037037
835,6,3,gbokle,gbokle,sassandra,dakpadou,non communal,60420,SAFA MANOIS,QUARTIER RESIDENTIEL,Rural,83.58912037037037
843,6,3,gbokle,gbokle,sassandra,medon,non communal,60090,GALOUBRE,GROUSSY,Rural,83.58912037037037
845,1,3,gbokle,gbokle,sassandra,sago,non communal,60430,ADEBEM,,Rural,83.58912037037037
850,9,3,gbokle,gbokle,sassandra,sassandra,communal,80,,KISSIE KEKE,Urbain,83.58912037037037
846,2,3,gbokle,gbokle,sassandra,sago,non communal,60660,GNAGO 1,,Rural,83.58912037037037
842,2,3,gbokle,gbokle,sassandra,lobakuya,non communal,60610,BOLOKUA,KRA-YAOKRO,Rural,83.58912037037037
848,3,3,gbokle,gbokle,sassandra,sassandra,communal,180,SASSANDRA,ALLADJAN,Urbain,83.58912037037037
847,4,3,gbokle,gbokle,sassandra,sago,non communal,60660,GNANGO 2,,Rural,83.58912037037037
838,4,3,gbokle,gbokle,sassandra,lobakuya,non communal,60030,SAHOUA,BAKWE,Rural,83.58912037037037
850,2,3,gbokle,gbokle,sassandra,sassandra,communal,80,SASSANDRA,KISSIE KIKIE,Urbain,83.58912037037037
852,6,3,gbokle,gbokle,sassandra,sassandra,non communal,60450,DAGBEGO 2,,Rural,83.58912037037037
841,9,3,gbokle,gbokle,sassandra,lobakuya,non communal,60320,SIALOUKRO,SIALOUKRO,Rural,83.58912037037037
845,11,3,gbokle,gbokle,sassandra,sago,non communal,60430,ADEBEM,ADEBEM,Rural,83.58912037037037
851,10,3,gbokle,gbokle,sassandra,sassandra,non communal,60040,PAULY,BROUSSE,Rural,83.58912037037037
846,6,3,gbokle,gbokle,sassandra,sago,non communal,60600,GNAGO 1,,Rural,83.58912037037037
851,2,3,gbokle,gbokle,sassandra,sassandra,non communal,60041,PAULY BROUSSE,,Rural,83.58912037037037
840,2,3,gbokle,gbokle,sassandra,lobakuya,non communal,60240,LIBREVILLE,LIBREVILLE,Rural,83.58912037037037
836,4,3,gbokle,gbokle,sassandra,grihiri,non communal,40010,GRIHIRI,,Urbain,83.58912037037037
847,5,3,gbokle,gbokle,sassandra,sago,non communal,60660,GNAGO2,GNAGO2,Rural,83.58912037037037
844,8,3,gbokle,gbokle,sassandra,sago,non communal,60300,GNEGROUBOUE,,Rural,83.58912037037037
839,2,3,gbokle,gbokle,sassandra,lobakuya,non communal,60140,SAHOUA,DJALIKRO,Rural,83.58912037037037
848,5,3,gbokle,gbokle,sassandra,sassandra,communal,180,SASSANDRA,ALLADJAN,Urbain,83.58912037037037
837,7,3,gbokle,gbokle,sassandra,grihiri,non communal,40060,GRIHIRI,,Urbain,83.58912037037037
839,11,3,gbokle,gbokle,sassandra,sassandra,non communal,60140,SAHOUA,KOUAMENANKRO,Rural,83.58912037037037
842,11,3,gbokle,gbokle,sassandra,sassandra,non communal,60610,BOLOKUA,YAMBAKRO,Rural,83.58912037037037
836,8,3,gbokle,gbokle,sassandra,grihiri,non communal,40010,GRIHIRI,,Urbain,83.58912037037037
837,5,3,gbokle,gbokle,sassandra,grihiri,non communal,40060,GRIHIRI,,Urbain,83.58912037037037
837,6,3,gbokle,gbokle,sassandra,grihiri,non communal,40060,GRIHIRI,,Urbain,83.58912037037037
841,1,3,gbokle,gbokle,sassandra,lobakuya,non communal,60320,SIALOUKRO,SIALOUKRO,Rural,83.58912037037037
846,12,3,gbokle,gbokle,sassandra,sago,non communal,60600,GNAGO1,GNAGO1,Rural,83.58912037037037
843,7,3,gbokle,gbokle,sassandra,medon,non communal,60090,GALOUBRE,GROUSSY,Rural,83.58912037037037
847,6,3,gbokle,gbokle,sassandra,sago,non communal,60660,GNAGO2,GNAGO2,Rural,83.58912037037037
846,8,3,gbokle,gbokle,sassandra,sago,non communal,60600,GNANGO 1,,Rural,83.58912037037037
845,9,3,gbokle,gbokle,sassandra,sago,non communal,60430,ADEBEM,ADEBEM,Rural,83.58912037037037
848,8,3,gbokle,gbokle,sassandra,sassandra,communal,180,SASSADRA,ALLADJAN,Urbain,83.58912037037037
836,10,3,gbokle,gbokle,sassandra,grihiri,non communal,3,GRIHIRI,GRIHIRI,Urbain,83.58912037037037
835,5,3,gbokle,gbokle,sassandra,dakpadou,non communal,60420,SAFA MANOIS,QUATIER RESIDENTIEL,Rural,83.58912037037037
852,3,3,gbokle,gbokle,sassandra,sassandra,non communal,60450,DAGBEBO1,DAGBEBO1,Rural,83.58912037037037
846,4,3,gbokle,gbokle,sassandra,sago,non communal,60600,GNAGO 1,,Rural,83.58912037037037
841,4,3,gbokle,gbokle,sassandra,lobakuya,non communal,60320,SIALOUKRO,SIALOUKRO,Rural,83.58912037037037
833,11,3,gbokle,gbokle,sassandra,dakpadou,non communal,60090,NIAPIDOU,NIAPIDOU,Rural,83.58912037037037
844,10,3,gbokle,gbokle,sassandra,sago,non communal,60300,GNEGROUBOUE,,Rural,83.58912037037037
850,11,3,gbokle,gbokle,sassandra,sassandra,communal,80,,KISSIE KEKE,Urbain,83.58912037037037
838,5,3,gbokle,gbokle,sassandra,sassandra,non communal,60030,SAHOUA,BAKWE,Rural,83.58912037037037
844,2,3,gbokle,gbokle,sassandra,sago,non communal,60300,GNEGROUBOUE,GNEGROUBOUE,Rural,83.58912037037037
836,6,3,gbokle,gbokle,sassandra,grihiri,non communal,40010,GRIHIRI,,Urbain,83.58912037037037
842,7,3,gbokle,gbokle,sassandra,lobakuya,non communal,60610,BOLOKUYA,LAMBERTKRO,Rural,83.58912037037037
852,10,3,gbokle,gbokle,sassandra,sassandra,non communal,60450,DAGBEGO 2,,Rural,83.58912037037037
850,6,3,gbokle,gbokle,sassandra,sassandra,communal,80,SASSANDRA,KISSIE KIKIE,Urbain,83.58912037037037
849,6,3,gbokle,gbokle,sassandra,sassandra,communal,230,SASSANDRA,GUERE,Urbain,83.58912037037037
834,10,3,gbokle,gbokle,sassandra,dakpadou,non communal,60380,KOKOLOKPOZO,KOKOLOKPOZO,Rural,83.58912037037037
842,1,3,gbokle,gbokle,sassandra,lobakuya,non communal,60610,BOLOKUYA,KRA YAOKRO,Rural,83.58912037037037
839,9,3,gbokle,gbokle,sassandra,lobakuya,non communal,60140,SAHOUA,KOUAMENANKRO,Rural,83.58912037037037
837,12,3,gbokle,gbokle,sassandra,grihiri,non communal,40060,GRIHIRI,GRIHIRI,Urbain,83.58912037037037
840,5,3,gbokle,gbokle,sassandra,lobakuya,non communal,60240,LIBREVILLE,LIBREVILLE,Rural,83.58912037037037
844,12,3,gbokle,gbokle,sassandra,sago,non communal,60300,GNEGROUBOUE,,Rural,83.58912037037037
843,2,3,gbokle,gbokle,sassandra,lobakuya,non communal,60090,GALOUBRE,,Rural,83.58912037037037
840,6,3,gbokle,gbokle,sassandra,lobakuya,non communal,60240,LIBREVILLE,LIBREVILLE,Rural,83.58912037037037
851,1,3,gbokle,gbokle,sassandra,sassandra,non communal,60041,PAULY BROOSSE,,Rural,83.58912037037037
841,10,3,gbokle,gbokle,sassandra,lobakuya,non communal,60320,SIALOUKRO,SIALOUKRO,Rural,83.58912037037037
840,8,3,gbokle,gbokle,sassandra,lobakuya,non communal,60240,LIBREVILLE,LIBREVILLE,Rural,83.58912037037037
851,9,3,gbokle,gbokle,sassandra,sassandra,non communal,60040,PAULY BROUSSE,PAULY BROUSSE,Rural,83.58912037037037
844,11,3,gbokle,gbokle,sassandra,sago,non communal,60300,GNEGROUBOUE,,Rural,83.58912037037037
835,1,3,gbokle,gbokle,sassandra,dakpadou,non communal,60420,SAFA MANOIS,,Rural,83.58912037037037
850,5,3,gbokle,gbokle,sassandra,sassandra,communal,80,SASSANDRA,KESSIE KIKIE,Urbain,83.58912037037037
851,4,3,gbokle,gbokle,sassandra,sassandra,non communal,60041,PAULY BROUSSE,,Rural,83.58912037037037
846,5,3,gbokle,gbokle,sassandra,sago,non communal,60600,GNANGO 1,,Rural,83.58912037037037
834,1,3,gbokle,gbokle,sassandra,dakpadou,non communal,60380,KOKOLOKPOZO,,Rural,83.58912037037037
835,4,3,gbokle,gbokle,sassandra,dakpadou,non communal,60420,SAFA MANOIS,,Rural,83.58912037037037
836,9,3,gbokle,gbokle,sassandra,grihiri,non communal,40010,GRIHIRI,GRIHIRI,Urbain,83.58912037037037
844,5,3,gbokle,gbokle,sassandra,sago,non communal,60300,GNEGROUBOUE,,Rural,83.58912037037037
845,5,3,gbokle,gbokle,sassandra,sago,non communal,60430,ADEBEM,,Rural,83.58912037037037
841,5,3,gbokle,gbokle,sassandra,lobakuya,non communal,60320,SIALOUKRO,,Rural,83.58912037037037
849,3,3,gbokle,gbokle,sassandra,sassandra,communal,230,SASSANDRA,GUERE,Urbain,83.58912037037037
852,1,3,gbokle,gbokle,sassandra,sassandra,non communal,60450,DAGBEBO1,DAGBEBO1,Rural,83.58912037037037
847,2,3,gbokle,gbokle,sassandra,sago,non communal,60660,GNANGO 2,,Rural,83.58912037037037
839,12,3,gbokle,gbokle,sassandra,lobakuya,non communal,60140,SAHOUA,KOUAMENANKRO,Rural,83.58912037037037
849,7,3,gbokle,gbokle,sassandra,sassandra,communal,230,SASSANDRA,GUERE,Urbain,83.58912037037037
848,4,3,gbokle,gbokle,sassandra,sassandra,communal,180,SASSANDRA,ALLADJAN,Urbain,83.58912037037037
839,6,3,gbokle,gbokle,sassandra,lobakuya,non communal,60140,SAHOUA,KOUAMENANKRO,Rural,83.58912037037037
846,11,3,gbokle,gbokle,sassandra,sago,non communal,60600,GNAGO1,GNAGO1,Rural,83.58912037037037
844,9,3,gbokle,gbokle,sassandra,sago,non communal,60300,GNEGROUBOUE,,Rural,83.58912037037037
839,8,3,gbokle,gbokle,sassandra,lobakuya,non communal,60140,SAHOUA,KOUAMENANKRO,Rural,83.58912037037037
837,2,3,gbokle,gbokle,sassandra,grihiri,non communal,40060,GRIHIRI,,Urbain,83.58912037037037
843,5,3,gbokle,gbokle,sassandra,medon,non communal,60090,GALOUBRE,,Rural,83.58912037037037
841,2,3,gbokle,gbokle,sassandra,lobakuya,non communal,60320,SIALOUKRO,,Rural,83.58912037037037
847,11,3,gbokle,gbokle,sassandra,sago,non communal,60660,GNAGO 2,,Rural,83.58912037037037
845,3,3,gbokle,gbokle,sassandra,sago,non communal,60430,ADEBEM,,Rural,83.58912037037037
